Pixel clock cycle : f_ch0, f_ch1, a_ch0, a_ch1

519814 : 751619277 751619277 0 0 
519815 : 751619277 751619277 0 0 
519816 : 751619277 751619277 0 0 
519817 : 751619277 751619277 0 0 
519818 : 751619277 751619277 0 0 
519819 : 751619277 751619277 0 0 
519820 : 751619277 751619277 0 0 
519821 : 751619277 751619277 0 0 
519822 : 751619277 751619277 0 0 
519823 : 751619277 751619277 0 0 
519824 : 751619277 751619277 0 0 
519825 : 751619277 751619277 0 0 
519826 : 751619277 751619277 0 0 
519827 : 751619277 751619277 0 0 
519828 : 751619277 751619277 0 0 
519829 : 751619277 751619277 0 0 
519830 : 751619277 751619277 0 0 
519831 : 751619277 751619277 0 0 
519832 : 751619277 751619277 0 0 
519833 : 751619277 751619277 0 0 
519834 : 751619277 751619277 0 0 
519835 : 751619277 751619277 0 0 
519836 : 751619277 751619277 0 0 
519837 : 751619277 751619277 0 0 
519838 : 751619277 751619277 0 0 
519839 : 751619277 751619277 0 0 
519840 : 751619277 751619277 0 0 
519841 : 751619277 751619277 0 0 
519842 : 751619277 751619277 0 0 
519843 : 751619277 751619277 0 0 
519844 : 751619277 751619277 0 0 
519845 : 751619277 751619277 0 0 
519846 : 751619277 751619277 0 0 
519847 : 751619277 751619277 0 0 
519848 : 751619277 751619277 0 0 
519849 : 751619277 751619277 0 0 
519850 : 751619277 751619277 0 0 
519851 : 751619277 751619277 0 0 
519852 : 751619277 751619277 0 0 
519853 : 751619277 751619277 0 0 
519854 : 751619277 751619277 0 0 
519855 : 751619277 751619277 0 0 
519856 : 751619277 751619277 0 0 
519857 : 751619277 751619277 0 0 
519858 : 751619277 751619277 0 0 
519859 : 751619277 751619277 0 0 
519860 : 751619277 751619277 0 0 
519861 : 751619277 751619277 0 0 
519862 : 751619277 751619277 0 0 
519863 : 751619277 751619277 0 0 
519864 : 751619277 751619277 0 0 
519865 : 751619277 751619277 0 0 
519866 : 751619277 751619277 0 0 
519867 : 751619277 751619277 0 0 
519868 : 751619277 751619277 0 0 
519869 : 751619277 751619277 0 0 
519870 : 751619277 751619277 0 0 
519871 : 751619277 751619277 0 0 
519872 : 751619277 751619277 0 0 
519873 : 751619277 751619277 0 0 
519874 : 751619277 751619277 0 0 
519875 : 751619277 751619277 0 0 
519876 : 751619277 751619277 0 0 
519877 : 751619277 751619277 0 0 
519878 : 751619277 751619277 0 0 
519879 : 751619277 751619277 0 0 
519880 : 751619277 751619277 0 0 
519881 : 751619277 751619277 0 0 
519882 : 751619277 751619277 0 0 
519883 : 751619277 751619277 0 0 
519884 : 751619277 751619277 0 0 
519885 : 751619277 751619277 0 0 
519886 : 751619277 751619277 0 0 
519887 : 751619277 751619277 0 0 
519888 : 751619277 751619277 0 0 
519889 : 751619277 751619277 0 0 
519890 : 751619277 751619277 0 0 
519891 : 751619277 751619277 0 0 
519892 : 751619277 751619277 0 0 
519893 : 751619277 751619277 0 0 
519894 : 751619277 751619277 0 0 
519895 : 751619277 751619277 0 0 
519896 : 751619277 751619277 0 0 
519897 : 751619277 751619277 0 0 
519898 : 751619277 751619277 0 0 
519899 : 751619277 751619277 0 0 
519900 : 751619277 751619277 0 0 
519901 : 751619277 751619277 0 0 
519902 : 751619277 751619277 0 0 
519903 : 751619277 751619277 0 0 
519904 : 751619277 751619277 0 0 
519905 : 751619277 751619277 0 0 
519906 : 751619277 751619277 0 0 
519907 : 751619277 751619277 0 0 
519908 : 751619277 751619277 0 0 
519909 : 751619277 751619277 0 0 
519910 : 751619277 751619277 0 0 
519911 : 751619277 751619277 0 0 
519912 : 751619277 751619277 0 0 
519913 : 751619277 751619277 0 0 
519914 : 751619277 751619277 0 0 
519915 : 751619277 751619277 0 0 
519916 : 751619277 751619277 0 0 
519917 : 751619277 751619277 0 0 
519918 : 751619277 751619277 0 0 
519919 : 751619277 751619277 0 0 
519920 : 751619277 751619277 0 0 
519921 : 751619277 751619277 0 0 
519922 : 751619277 751619277 0 0 
519923 : 751619277 751619277 0 0 
519924 : 751619277 751619277 0 0 
519925 : 751619277 751619277 0 0 
519926 : 751619277 751619277 0 0 
519927 : 751619277 751619277 0 0 
519928 : 751619277 751619277 0 0 
519929 : 751619277 751619277 0 0 
519930 : 751619277 751619277 0 0 
519931 : 751619277 751619277 0 0 
519932 : 751619277 751619277 0 0 
519933 : 751619277 751619277 0 0 
519934 : 751619277 751619277 0 0 
519935 : 751619277 751619277 0 0 
519936 : 751619277 751619277 0 0 
519937 : 751619277 751619277 0 0 
519938 : 751619277 751619277 0 0 
519939 : 751619277 751619277 0 0 
519940 : 751619277 751619277 0 0 
519941 : 751619277 751619277 0 0 
519942 : 751619277 751619277 0 0 
519943 : 751619277 751619277 0 0 
519944 : 751619277 751619277 0 0 
519945 : 751619277 751619277 0 0 
519946 : 751619277 751619277 0 0 
519947 : 751619277 751619277 0 0 
519948 : 751619277 751619277 0 0 
519949 : 751619277 751619277 0 0 
519950 : 751619277 751619277 0 0 
519951 : 751619277 751619277 0 0 
519952 : 751619277 751619277 0 0 
519953 : 751619277 751619277 0 0 
519954 : 751619277 751619277 0 0 
519955 : 751619277 751619277 0 0 
519956 : 751619277 751619277 0 0 
519957 : 751619277 751619277 0 0 
519958 : 751619277 751619277 0 0 
519959 : 751619277 751619277 0 0 
519960 : 751619277 751619277 0 0 
519961 : 751619277 751619277 0 0 
519962 : 751619277 751619277 0 0 
519963 : 751619277 751619277 0 0 
519964 : 751619277 751619277 0 0 
519965 : 751619277 751619277 0 0 
519966 : 751619277 751619277 0 0 
519967 : 751619277 751619277 0 0 
519968 : 751619277 751619277 0 0 
519969 : 751619277 751619277 0 0 
519970 : 751619277 751619277 0 0 
519971 : 751619277 751619277 0 0 
519972 : 751619277 751619277 0 0 
519973 : 751619277 751619277 0 0 
519974 : 751619277 751619277 0 0 
519975 : 751619277 751619277 0 0 
519976 : 751619277 751619277 0 0 
519977 : 751619277 751619277 0 0 
519978 : 751619277 751619277 0 0 
519979 : 751619277 751619277 0 0 
519980 : 751619277 751619277 0 0 
519981 : 751619277 751619277 0 0 
519982 : 751619277 751619277 0 0 
519983 : 751619277 751619277 0 0 
519984 : 751619277 751619277 0 0 
519985 : 751619277 751619277 0 0 
519986 : 751619277 751619277 0 0 
519987 : 751619277 751619277 0 0 
519988 : 751619277 751619277 0 0 
519989 : 751619277 751619277 0 0 
519990 : 751619277 751619277 0 0 
519991 : 751619277 751619277 0 0 
519992 : 751619277 751619277 0 0 
519993 : 751619277 751619277 0 0 
519994 : 751619277 751619277 0 0 
519995 : 751619277 751619277 0 0 
519996 : 751619277 751619277 0 0 
519997 : 751619277 751619277 0 0 
519998 : 751619277 751619277 0 0 
519999 : 751619277 751619277 0 0 
520000 : 751619277 751619277 0 0 
520001 : 751619277 751619277 0 0 
520002 : 751619277 751619277 0 0 
520003 : 751619277 751619277 0 0 
520004 : 751619277 751619277 0 0 
520005 : 751619277 751619277 0 0 
520006 : 751619277 751619277 0 0 
520007 : 751619277 751619277 0 0 
520008 : 751619277 751619277 0 0 
520009 : 751619277 751619277 0 0 
520010 : 751619277 751619277 0 0 
520011 : 751619277 751619277 0 0 
520012 : 751619277 751619277 0 0 
520013 : 751619277 751619277 0 0 
520014 : 751619277 751619277 0 0 
520015 : 751619277 751619277 0 0 
520016 : 751619277 751619277 0 0 
520017 : 751619277 751619277 0 0 
520018 : 751619277 751619277 0 0 
520019 : 751619277 751619277 0 0 
520020 : 751619277 751619277 0 0 
520021 : 751619277 751619277 0 0 
520022 : 751619277 751619277 0 0 
520023 : 751619277 751619277 0 0 
520024 : 751619277 751619277 0 0 
520025 : 751619277 751619277 0 0 
520026 : 751619277 751619277 0 0 
520027 : 751619277 751619277 0 0 
520028 : 751619277 751619277 0 0 
520029 : 751619277 751619277 0 0 
520030 : 751619277 751619277 0 0 
520031 : 751619277 751619277 0 0 
520032 : 751619277 751619277 0 0 
520033 : 751619277 751619277 0 0 
520034 : 751619277 751619277 0 0 
520035 : 751619277 751619277 0 0 
520036 : 751619277 751619277 0 0 
520037 : 751619277 751619277 0 0 
520038 : 751619277 751619277 0 0 
520039 : 751619277 751619277 0 0 
520040 : 751619277 751619277 0 0 
520041 : 751619277 751619277 0 0 
520042 : 751619277 751619277 0 0 
520043 : 751619277 751619277 0 0 
